time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
23:28:50:7390,-2.1410,2.3994,4.0703,5.187
23:28:50:7490,-1.6614,2.2232,4.1592,5.000
23:28:50:7680,-1.1112,1.7569,4.5614,5.013
23:28:50:7750,-1.2641,1.6657,4.6501,5.099
23:28:50:7780,-1.4877,1.4278,4.9921,5.401
23:28:50:7880,-1.7174,1.2943,5.1650,5.595
23:28:50:8000,-2.0095,1.5699,5.5959,6.150
23:28:50:8080,-2.3357,1.9344,5.6089,6.376
23:28:50:8200,-2.5295,2.2715,5.2080,6.219
23:28:50:8290,-2.6504,2.6005,4.7109,5.998
23:28:50:8400,-2.7406,2.6546,4.2679,5.725
23:28:50:8500,-3.0476,2.7308,3.8685,5.631
23:28:50:8590,-3.0802,2.5784,3.2691,5.179
23:28:50:8810,-3.0406,2.1795,2.9019,4.735
23:28:50:8870,-2.7525,1.1771,2.7721,4.080
23:28:50:8900,-2.5121,0.8647,2.7956,3.857
23:28:50:8990,-2.1970,0.1039,2.6784,3.466
23:28:50:9110,-1.9223,-0.5324,2.4069,3.126
23:28:50:9250,-1.3493,-0.8168,1.4266,2.127
23:28:50:9280,-1.1612,-0.8469,1.3135,1.947
23:28:50:9400,-0.8384,-0.5611,0.5343,1.142
23:28:50:9490,-0.7713,-0.2545,0.1340,0.823
23:28:50:9660,-0.6914,0.2748,-0.5145,0.905
23:28:50:9690,-0.6649,0.2923,-0.5660,0.921
23:28:50:9790,-0.3949,0.6970,-0.6768,1.049
23:28:50:9890,0.0810,1.2362,-0.5016,1.337
23:28:51:0020,0.4602,1.5573,-0.1878,1.635
23:28:51:0090,0.8609,1.5281,-0.1502,1.760
23:28:51:0200,1.2272,1.1422,-0.0364,1.677
23:28:51:0290,1.1895,0.6934,0.1381,1.384
23:28:51:0420,0.8584,0.2337,-0.1574,0.903
23:28:51:0500,0.3889,0.2008,-0.4487,0.627
23:28:51:0600,-0.1547,0.2883,-1.0255,1.076
23:28:51:0700,-0.4926,0.2867,-1.7538,1.844
23:28:51:0850,-0.7731,0.1517,-2.6954,2.808
23:28:51:0890,-0.7368,0.0278,-2.8328,2.927
23:28:51:0980,-0.6635,-0.2010,-3.0564,3.134
23:28:51:1090,-0.5336,-0.2473,-2.8670,2.927
23:28:51:1280,0.0707,-0.3050,-2.8211,2.838
23:28:51:1290,0.2187,-0.3824,-2.7612,2.796
23:28:51:1390,0.7209,-0.4229,-2.6070,2.738
23:28:51:1510,1.1151,-0.3120,-2.3765,2.644
23:28:51:1660,17.0248,-1.9889,-22.5113,28.294
23:28:51:1700,13.2469,-1.7135,-11.9087,17.895
23:28:51:1850,-1.0059,1.1655,7.4835,7.640
23:28:51:2020,1.5650,2.1063,-3.9267,4.723
23:28:51:2030,-0.9086,2.2499,0.9858,2.619
23:28:51:2220,-0.9412,1.9137,-2.0509,2.959
23:28:51:2240,-1.3410,1.5190,-2.7092,3.383
23:28:51:2300,-1.7237,1.2933,-3.6403,4.230
23:28:51:2410,-1.6677,1.4708,-2.4650,3.320
23:28:51:2490,-1.1969,1.6535,-1.7322,2.677
23:28:51:2590,-0.7704,1.5701,-1.5019,2.305
23:28:51:2780,-0.8410,1.3303,-2.4710,2.930
23:28:51:2849,-1.3566,1.0573,-1.3537,2.189
23:28:51:2880,-1.1308,0.9410,-0.6621,1.613
23:28:51:2990,-0.1211,0.7989,-0.0606,0.810
23:28:51:3090,-0.1805,0.5622,0.1744,0.616
23:28:51:3270,-0.2329,0.5684,-0.2088,0.649
23:28:51:3290,-0.2325,0.5773,-0.1677,0.645
23:28:51:3390,-0.2819,0.6325,-0.0093,0.693
23:28:51:3489,-0.3198,0.6377,-0.1193,0.723
23:28:51:3670,-0.2650,0.5200,-0.1695,0.608
23:28:51:3690,-0.2533,0.4928,-0.1981,0.588
23:28:51:3820,-0.2240,0.3855,-0.5982,0.746
23:28:51:3890,-0.1793,0.2368,-1.1544,1.192
23:28:51:4000,-0.1478,0.1040,-2.1667,2.174
23:28:51:4089,0.0310,0.0173,-2.1691,2.169
23:28:51:4190,0.2305,-0.0852,-1.3790,1.401
23:28:51:4310,0.7680,-0.5917,-0.1916,0.988
23:28:51:4410,1.0857,-1.0903,0.8073,1.738
23:28:51:4480,1.1207,-1.0617,0.7691,1.725
23:28:51:4650,0.9932,-0.8158,0.6386,1.435
23:28:51:4690,0.8401,-0.5350,0.3076,1.042
23:28:51:4890,0.7531,0.1502,-0.5664,0.954
23:28:51:4910,0.7425,0.2699,-0.7618,1.097
23:28:51:4990,0.7616,0.8115,-0.4427,1.198
23:28:51:5090,0.5321,1.2240,-0.6694,1.493
23:28:51:5250,0.6326,1.9723,-1.2607,2.425
23:28:51:5290,0.4639,2.0461,-0.7730,2.236
23:28:51:5400,0.6067,2.2061,-0.5845,2.362
23:28:51:5490,0.8152,2.3151,-2.0790,3.217
23:28:51:5689,1.0008,2.2008,-5.2877,5.814
23:28:51:5709,0.8544,2.3558,-5.3628,5.919
23:28:51:5790,-0.1654,2.0552,-5.9393,6.287
23:28:51:5890,-1.1374,1.7184,-3.4620,4.029
23:28:51:6000,-1.5318,0.9288,-0.8523,1.984
23:28:51:6090,-1.6011,0.4367,-0.1414,1.666
23:28:51:6190,-1.6551,-0.1393,0.0298,1.661
23:28:51:6290,-1.4549,-0.6768,0.2330,1.621
23:28:51:6420,-0.9503,-1.1987,0.5378,1.621
23:28:51:6490,-0.5284,-1.3255,0.2665,1.452
23:28:51:6630,-0.0670,-1.1547,-0.4555,1.243
23:28:51:6860,0.0274,-0.6305,-0.8950,1.095
23:28:51:6879,0.4022,0.4745,-1.2558,1.401
23:28:51:6889,0.4736,0.6621,-1.3019,1.535
23:28:51:6979,0.7611,1.1328,-1.4023,1.957
23:28:51:7100,0.9191,1.4643,-1.3347,2.184
23:28:51:7270,0.9796,1.5192,-0.7671,1.964
23:28:51:7290,0.9386,1.5083,-0.6850,1.904
23:28:51:7390,0.7377,1.1802,-0.3252,1.429
23:28:51:7490,0.6242,0.7760,-0.3015,1.041
23:28:51:7670,0.1653,0.0693,-0.4228,0.459
23:28:51:7690,0.0872,0.0706,-0.4996,0.512
23:28:51:7910,-0.3378,0.1868,-0.7976,0.886
23:28:51:7940,-0.8067,0.5510,-0.9094,1.335
23:28:51:8020,-1.3312,1.0610,-0.9374,1.943
23:28:51:8110,-1.4363,1.3908,-1.1009,2.282
23:28:51:8189,-1.4464,1.6225,-1.3805,2.575
23:28:51:8280,-1.3834,1.6523,-1.5519,2.656
23:28:51:8410,-1.4237,1.5254,-1.4888,2.563
23:28:51:8480,-1.4864,1.3783,-1.2869,2.401
23:28:51:8660,-1.5500,1.1409,-1.0489,2.192
23:28:51:8680,-1.5368,0.9965,-0.8402,2.015
23:28:51:8860,-1.3071,1.0030,-0.6724,1.780
23:28:51:8890,-1.2040,1.1000,-0.6842,1.769
23:28:51:8990,-1.0198,1.3936,-0.6213,1.835
23:28:51:9090,-0.7945,1.7345,-0.4591,1.962
23:28:51:9250,-0.1769,2.0436,-0.0698,2.052
23:28:51:9280,-0.0616,2.0506,0.0114,2.052
23:28:51:9390,0.2863,1.8397,0.3402,1.893
23:28:51:9500,0.4885,1.4988,0.6562,1.708
23:28:51:9730,0.5913,1.0482,0.7169,1.401
23:28:51:9750,0.6222,1.0413,0.7035,1.402
23:28:51:9790,0.5640,1.0066,0.6752,1.337
23:28:51:9990,0.5417,1.0542,0.6663,1.360
23:28:52:0020,0.6172,1.1493,0.4719,1.387
23:28:52:0100,0.7714,1.2162,0.2148,1.456
23:28:52:0190,0.9310,1.1779,0.0054,1.501
23:28:52:0290,1.1109,0.9625,-0.1121,1.474
23:28:52:0410,1.4055,0.5521,-0.3446,1.549
23:28:52:0480,1.6930,0.1705,-0.7265,1.850
23:28:52:0620,1.9374,-0.3520,-1.2140,2.313
23:28:52:0830,2.0475,-0.7573,-1.5340,2.668
23:28:52:0850,1.9622,-1.2623,-2.1230,3.154
23:28:52:0880,1.9534,-1.2399,-2.1660,3.169
23:28:52:0990,1.8232,-1.1928,-2.3111,3.176
23:28:52:1080,1.7710,-1.0697,-2.6010,3.324
23:28:52:1260,1.4950,-1.1262,-3.0724,3.598
23:28:52:1280,1.4100,-1.0725,-3.1507,3.615
23:28:52:1390,1.0312,-1.0851,-3.3500,3.669
23:28:52:1490,0.6375,-0.9901,-3.7455,3.926
23:28:52:1739,-0.1693,-0.4530,-4.5467,4.572
23:28:52:1760,-0.2071,-0.3699,-4.5908,4.610
23:28:52:1790,-0.4877,-0.1730,-4.6244,4.653
23:28:52:1990,-0.6344,-0.0032,-4.4057,4.451
23:28:52:2000,-0.6398,0.1470,-3.9147,3.969
23:28:52:2090,-0.6551,0.2607,-3.3257,3.400
23:28:52:2180,-0.6134,0.2474,-3.0417,3.113
23:28:52:2290,-0.6805,0.1465,-3.0049,3.085
23:28:52:2420,-0.6966,-0.0988,-3.1784,3.255
23:28:52:2490,-0.7869,-0.1754,-3.1390,3.241
23:28:52:2590,-1.0132,-0.1201,-2.7694,2.951
23:28:52:2690,-1.0196,-0.1370,-2.7611,2.947
23:28:52:2890,-1.0451,1.0094,0.6963,1.611
23:28:52:2910,-1.0800,1.2102,1.2866,2.070
23:28:52:2990,-1.2030,1.8110,2.7524,3.508
23:28:52:3090,-1.1363,2.1497,4.0782,4.748
23:28:52:3260,-1.1883,2.8562,6.8569,7.522
23:28:52:3280,-1.2492,2.8761,7.1740,7.829
23:28:52:3390,-1.4980,3.0652,8.0503,8.743
23:28:52:3530,-1.0831,3.2941,11.0160,11.549
23:28:52:3900,-2.2393,3.7610,15.9162,16.507
23:28:52:3920,-2.3505,3.7719,14.3149,14.989
23:28:52:3930,-2.2854,3.7029,8.7183,9.744
23:28:52:3940,-1.9721,3.7415,7.0099,8.187
23:28:52:4110,-2.3065,4.0799,7.1723,8.568
23:28:52:4120,-3.4216,4.2668,9.1473,10.658
23:28:52:4290,-4.8169,4.2315,12.6332,14.167
23:28:52:4310,-3.6339,4.1750,11.5391,12.798
23:28:52:4450,-2.5510,4.6643,8.5245,10.046
23:28:52:4490,-1.9067,5.0365,6.5731,8.498
23:28:52:4640,-0.9467,5.1802,4.8879,7.185
23:28:52:4840,-0.1977,4.9535,4.2186,6.509
23:28:52:4860,0.0117,4.3321,3.1132,5.335
23:28:52:4950,0.1708,4.1175,2.7857,4.974
23:28:52:4990,0.2969,3.3801,1.7381,3.812
23:28:52:5150,0.1115,2.4303,0.3962,2.465
23:28:52:5260,-1.6879,0.6067,1.3180,2.226
23:28:52:5280,-2.2151,0.3899,1.6576,2.794
23:28:52:5390,-0.9397,-2.3775,-1.4079,2.918
23:28:52:5500,1.4102,-5.2804,-6.1489,8.227
23:28:52:5679,4.8852,-10.2360,-12.3010,16.732
23:28:52:5709,4.7139,-10.1591,-12.3928,16.704
23:28:52:5890,4.9807,-12.6303,-13.8236,19.376
23:28:52:5910,5.1250,-14.2094,-15.5486,21.678
23:28:52:6140,4.9477,-15.1220,-17.9456,23.983
23:28:52:6160,4.5094,-14.8515,-19.9335,25.264
23:28:52:6190,2.4123,-12.8469,-20.7740,24.544
23:28:52:6290,0.7330,-10.4514,-19.4653,22.106
23:28:52:6400,1.5526,-8.7106,-15.7672,18.080
23:28:52:6490,3.0163,-8.3939,-13.2095,15.939
23:28:52:6600,4.1939,-8.3982,-10.3697,13.987
23:28:52:6690,5.1733,-8.4008,-7.5837,12.444
23:28:52:6889,6.2819,-8.0563,-2.6498,10.554
23:28:52:6909,6.2565,-8.0494,-1.6228,10.323
23:28:52:6979,10.5407,-13.0871,35.8762,39.617
23:28:52:7080,8.3559,-15.0506,12.2176,21.109
23:28:52:7260,-0.1206,-9.3892,-0.6437,9.412
23:28:52:7290,-1.6039,-7.7813,2.2523,8.258
23:28:52:7610,-0.8296,-5.0979,6.7557,8.504
23:28:52:7630,0.6699,-2.6479,7.5032,7.985
23:28:52:7660,0.0368,0.0353,3.9641,3.964
23:28:52:7690,-0.3910,0.5474,3.3617,3.428
23:28:52:7790,-1.7898,1.9405,1.9916,3.307
23:28:52:7890,-0.0353,3.3472,1.1756,3.548
23:28:52:8090,0.5016,5.0779,1.0602,5.212
23:28:52:8110,-2.9335,5.3019,0.7691,6.108
23:28:52:8200,-3.8632,5.3633,0.0192,6.610
23:28:52:8290,-3.9200,5.0731,-0.9436,6.480
23:28:52:8420,-3.4210,4.9899,-2.7754,6.656
23:28:52:8480,-3.5043,5.2210,-4.5272,7.748
23:28:52:8590,-3.7358,5.8959,-5.5445,8.914
23:28:52:8700,-3.9353,5.9836,-6.0056,9.347
23:28:52:8920,-5.5097,11.6157,-5.9832,14.180
23:28:52:8940,-6.1583,12.0394,-6.3216,14.928
23:28:52:9020,-7.4414,12.3087,-7.1076,16.044
23:28:52:9220,-8.3529,14.2030,-5.4882,17.367
23:28:52:9260,-9.8326,18.6669,-1.7362,21.170
23:28:52:9300,-11.1759,17.2384,-2.5064,20.696
23:28:52:9390,-15.3485,7.5717,-3.4107,17.451
23:28:52:9490,-13.0098,0.0392,-4.3209,13.709
23:28:52:9670,-3.7350,-1.3835,-3.4415,5.264
23:28:52:9730,-2.9867,-1.4094,-3.4761,4.795
23:28:52:9900,-3.4938,-0.1476,-3.3107,4.816
23:28:52:9910,-4.8436,-0.5359,-4.6085,6.707
23:28:53:0050,-4.8135,-0.9426,-4.9454,6.965
23:28:53:0080,-5.8077,-1.7253,-6.0546,8.565
23:28:53:0190,-8.1294,-1.4011,-6.2461,10.347
23:28:53:0360,-11.2456,-2.5093,-5.2777,12.673
23:28:53:0550,-9.1691,-4.5814,-4.5663,11.221
23:28:53:0580,-4.7976,-5.5327,-4.2026,8.443
23:28:53:0590,4.1259,-4.8824,-0.9707,6.466
23:28:53:0709,7.9913,-4.2334,0.3434,9.050
23:28:53:0950,6.4145,-1.5811,1.1307,6.703
23:28:53:0970,6.1573,-0.9361,0.7082,6.268
23:28:53:1010,8.5171,-0.1949,2.6249,8.915
23:28:53:1180,10.8496,-1.4432,5.3871,12.199
23:28:53:1250,9.8210,-3.7252,8.0336,13.224
23:28:53:1290,9.3128,-3.8995,8.2284,13.025
23:28:53:1409,5.8713,-3.2401,6.9485,9.657
23:28:53:1550,3.2123,-1.4488,5.0962,6.196
23:28:53:1670,2.1004,-1.2101,2.7070,3.634
23:28:53:1680,2.1817,-1.4460,2.6797,3.746
23:28:53:1790,2.6256,-1.8077,2.3975,3.989
23:28:53:1880,2.1081,-1.7081,3.3011,4.273
23:28:53:2000,2.7691,-1.5644,1.7604,3.635
23:28:53:2080,1.7020,-1.5161,2.4965,3.381
23:28:53:2190,0.7177,-1.4210,2.1865,2.705
23:28:53:2280,2.0797,-1.0975,0.0398,2.352
23:28:53:2400,3.1393,-0.7547,2.0295,3.814
23:28:53:2480,3.9785,-0.6169,3.4634,5.311
23:28:53:2600,3.4427,-0.4750,3.0920,4.652
23:28:53:2700,1.2587,0.4131,3.9680,4.183
23:28:53:2859,1.5891,1.5330,0.7310,2.326
23:28:53:2880,1.4390,1.7675,0.5326,2.341
23:28:53:2980,0.3216,2.4687,-0.1645,2.495
23:28:53:3090,-0.7625,3.0316,-0.7078,3.205
23:28:53:3260,-0.5951,2.3031,-2.4449,3.411
23:28:53:3290,-0.0911,2.0158,-2.5194,3.228
23:28:53:3390,0.7079,1.2218,-1.7731,2.267
23:28:53:3479,1.0136,0.5400,-1.4110,1.819
23:28:53:3650,0.5271,0.0771,-0.3518,0.638
23:28:53:3880,0.7907,0.3349,-0.5841,1.039
23:28:53:3900,-1.0999,0.8391,0.0244,1.384
23:28:53:3900,-0.7460,0.9057,-0.6247,1.329
23:28:53:4010,-1.1604,1.5983,-0.3197,2.001
23:28:53:4089,-1.5582,2.1051,-0.6161,2.691
23:28:53:4190,-1.9125,2.3114,-0.8250,3.111
23:28:53:4310,-2.1195,2.3964,-0.7882,3.295
23:28:53:4410,-2.1987,2.3078,-0.9825,3.335
23:28:53:4480,-2.0033,2.1915,-1.1040,3.168
23:28:53:4590,-1.7711,2.4559,-1.1492,3.239
23:28:53:4690,-1.6958,2.9900,-1.6370,3.807
23:28:53:4890,-1.9762,3.7665,-1.9420,4.676
23:28:53:4890,-1.9489,4.0149,-1.8602,4.835
23:28:53:4990,-2.0893,4.3415,-1.8026,5.144
23:28:53:5110,-2.2234,4.6202,-2.0575,5.525
23:28:53:5260,-1.7559,5.0299,-2.8327,6.034
23:28:53:5280,-1.5038,5.1684,-2.9008,6.115
23:28:53:5380,-0.6444,5.6661,-3.0925,6.487
23:28:53:5500,0.0208,6.3494,-3.2730,7.143
23:28:53:5659,1.1871,7.2383,-2.9723,7.914
23:28:53:5679,1.4441,7.3461,-2.7727,7.984
23:28:53:5810,2.5293,7.2686,-1.1040,7.775
23:28:53:6000,3.5768,6.5651,1.5639,7.638
23:28:53:6020,5.4085,3.8692,7.6561,10.141
23:28:53:6080,6.4562,-0.0609,14.5437,15.912
23:28:53:6210,5.8188,-5.0793,13.0546,15.168
23:28:53:6410,1.8971,-6.6095,4.4571,8.195
23:28:53:6430,-1.2974,-4.4828,-2.4431,5.268
23:28:53:6480,-2.7079,-4.0986,-3.2888,5.912
23:28:53:6800,-3.4346,-4.7850,-2.2651,6.311
23:28:53:6820,-3.5015,-5.8975,-1.1170,6.949
23:28:53:6899,-0.6026,-8.5571,2.3774,8.902
23:28:53:6919,0.2120,-9.2723,2.4428,9.591
23:28:53:7000,1.7146,-10.9112,1.2693,11.118
23:28:53:7340,-0.2942,-9.9889,-1.5795,10.117
23:28:53:7360,-1.4815,-8.2092,-5.7821,10.150
23:28:53:7360,-1.1560,-8.1248,-5.9506,10.137
23:28:53:7390,-0.2320,-11.4397,-7.8287,13.864
23:28:53:7480,-2.0452,-19.8474,-10.8802,22.726
23:28:53:7670,0.6709,-37.9432,-11.9785,39.795
23:28:53:7690,2.4265,-39.2385,-10.7155,40.748
23:28:53:7850,13.8830,-44.6868,1.3047,46.812
23:28:53:7880,25.2794,-34.0237,22.5915,48.032
23:28:53:8000,7.4428,-19.0519,0.2359,20.455
23:28:53:8100,1.3830,-12.7524,-4.9323,13.743
23:28:53:8200,-0.4311,-5.6292,-4.3630,7.135
23:28:53:8330,-0.5067,-0.8408,-2.8974,3.059
23:28:53:8500,0.1486,4.5287,-0.7878,4.599
23:28:53:8510,0.0839,10.4717,10.2100,14.626
23:28:53:8640,0.7683,14.3594,20.1555,24.759
23:28:53:8840,1.6142,15.2236,18.0310,23.653
23:28:53:8870,3.8692,13.6900,7.7954,16.222
23:28:53:8890,4.5322,12.7846,4.7344,14.367
23:28:53:8990,4.8675,10.7958,-1.0727,11.891
23:28:53:9180,4.2807,10.2298,-3.6838,11.685
23:28:53:9260,2.8453,9.7943,-4.2501,11.049
23:28:53:9280,2.7380,9.6202,-4.3458,10.906
23:28:53:9390,2.5968,9.4086,-4.5120,10.753
23:28:53:9490,2.8098,9.4467,-4.4850,10.828
23:28:53:9660,2.6066,9.5605,-3.8779,10.641
23:28:53:9680,2.5057,9.5582,-3.7748,10.578
23:28:53:9860,2.4028,9.7243,-3.4356,10.590
23:28:53:9880,2.3836,9.9210,-3.1563,10.680
23:28:54:0010,2.2631,10.1902,-2.8506,10.821
23:28:54:0090,2.1827,10.4328,-2.7056,10.997
23:28:54:0210,2.5100,10.7075,-2.9369,11.383
23:28:54:0290,2.8992,10.9436,-3.3123,11.796
23:28:54:0410,2.6921,11.2248,-3.5765,12.085
23:28:54:0490,2.3814,11.2478,-3.6912,12.075
23:28:54:0600,2.2149,11.2509,-3.8356,12.091
23:28:54:0680,2.2968,11.2574,-3.8476,12.116
23:28:54:0850,2.7888,11.2347,-3.5149,12.098
23:28:54:1120,2.8333,11.2069,-3.4401,12.061
23:28:54:1140,2.6650,11.0994,-3.0829,11.824
23:28:54:1160,2.2913,10.9287,-2.4988,11.443
23:28:54:1260,1.3486,10.3806,-1.4479,10.567
23:28:54:1280,1.2249,10.3140,-1.2972,10.467
23:28:54:1380,1.0104,10.1491,-0.9151,10.240
23:28:54:1490,0.8054,10.0005,-0.7029,10.057
23:28:54:1739,-1.1976,9.3365,4.2374,10.323
23:28:54:1760,-1.6479,9.1792,5.2306,10.693
23:28:54:1790,-1.2696,9.0501,3.8027,9.898
23:28:54:1990,-0.6267,9.1304,1.4333,9.263
23:28:54:2010,-0.1954,9.1961,-0.1128,9.199
23:28:54:2240,-0.0385,9.1936,-0.6899,9.220
23:28:54:2250,0.6040,8.9392,-1.2865,9.052
23:28:54:2280,1.9228,8.5144,-1.9342,8.941
23:28:54:2410,6.1243,7.0474,-1.1418,9.406
23:28:54:2490,14.6699,3.0162,9.2042,17.579
23:28:54:2650,20.8701,-2.8345,8.6311,22.762
23:28:54:2890,12.8982,-2.7025,-2.9985,13.515
23:28:54:2910,-1.3273,-8.2224,6.8463,10.782
23:28:54:2920,-1.9727,-13.5282,5.4244,14.708
23:28:54:3060,0.4624,-26.3487,-1.5163,26.396
23:28:54:3140,7.0431,-44.3396,7.8806,45.582
23:28:54:3300,13.7597,-38.4461,13.4972,43.007
23:28:54:3320,11.6689,-33.3940,15.4538,38.602
23:28:54:3390,2.4284,-19.6015,7.3610,21.078
23:28:54:3489,-3.6163,-11.2953,-1.6377,11.973
23:28:54:3710,-5.8131,-8.7060,-4.9082,11.562
23:28:54:3730,-4.5669,-8.9558,-4.8847,11.177
23:28:54:3790,-0.5454,-7.5659,-2.9001,8.121
23:28:54:3920,0.9572,-6.4207,-4.0523,7.653
23:28:54:4089,1.2747,-5.0470,-2.5177,5.782
23:28:54:4110,1.2770,-4.5809,-0.0837,4.756
23:28:54:4210,2.0792,-5.5265,1.1624,6.018
23:28:54:4290,2.1840,-6.8226,0.0603,7.164
23:28:54:4400,2.2961,-7.4817,-1.8817,8.049
23:28:54:4480,2.7546,-6.8011,-2.5966,7.784
23:28:54:4590,3.3147,-4.9704,-3.3965,6.872
23:28:54:4790,3.4314,-2.5233,-4.1811,5.969
23:28:54:4850,2.1404,0.5228,-9.0105,9.276
23:28:54:4880,0.3388,0.5034,-13.5865,13.600
23:28:54:5000,-6.7331,-3.4666,-8.0511,11.053
23:28:54:5160,1.1831,-0.9363,9.0342,9.159
23:28:54:5320,5.5687,4.6273,-0.9456,7.302
23:28:54:5320,4.8037,4.8903,-3.0380,7.498
23:28:54:5530,4.8958,4.9532,-2.9773,7.574
23:28:54:5540,-0.1823,3.7676,-4.5636,5.921
23:28:54:5679,-5.0293,-1.2638,-0.1822,5.189
23:28:54:5679,-5.5889,-2.0063,0.1525,5.940
23:28:54:5780,-5.0994,-3.0813,0.5950,5.988
23:28:54:5870,-3.2991,-0.0594,-0.2353,3.308
23:28:54:5990,-1.8723,3.8090,-1.6199,4.543
23:28:54:6080,-0.2252,6.0288,-1.6085,6.244
23:28:54:6180,1.4594,7.9162,-0.4297,8.061
23:28:54:6280,2.8644,8.3829,0.7030,8.887
23:28:54:6420,3.5063,7.1862,2.7900,8.469
23:28:54:6490,2.8388,5.4309,4.7820,7.773
23:28:54:6590,0.1048,2.9499,6.7718,7.387
23:28:54:6690,-0.7452,1.7787,5.3576,5.694
23:28:54:6850,0.1664,2.1924,1.9620,2.947
23:28:54:6879,0.1780,2.2578,1.5275,2.732
23:28:54:6990,-0.1313,2.1100,1.0294,2.351
23:28:54:7080,-0.5518,1.6423,1.3828,2.217
23:28:54:7250,-0.6734,0.1448,2.8668,2.948
23:28:54:7280,-0.1963,-0.1249,2.8692,2.879
23:28:54:7380,0.7499,-1.1690,2.6770,3.016
23:28:54:7500,1.4165,-1.7443,2.1560,3.114
23:28:54:7790,-1.2438,-0.7365,1.3337,1.967
23:28:54:7800,-1.5993,-0.4471,1.0210,1.949
23:28:54:7800,-2.3623,-0.0727,0.3920,2.396
23:28:54:7900,-2.2499,-0.1520,-0.3677,2.285
23:28:54:7990,-2.1966,-0.4299,-1.2920,2.584
23:28:54:8080,-1.7971,-0.7982,-1.6784,2.585
23:28:54:8220,-1.2098,-1.2058,-1.4935,2.269
23:28:54:8280,-0.1253,-1.6845,-1.8005,2.469
23:28:54:8400,0.5754,-1.9354,-2.0265,2.861
23:28:54:8480,0.7965,-1.9499,-1.6717,2.689
23:28:54:8590,1.0270,-1.8581,-1.2645,2.471
23:28:54:8680,0.5790,-1.3921,-1.0868,1.859
23:28:54:8840,-0.9647,-0.7684,-0.5126,1.336
23:28:54:8880,-1.2756,-0.7619,-0.4800,1.561
23:28:54:8990,-1.7625,-0.7321,-0.3886,1.948
23:28:54:9080,-1.2669,-0.4890,-0.3035,1.392
23:28:54:9250,-0.9941,0.3413,0.5306,1.177
23:28:54:9300,-1.1587,0.3652,0.3899,1.276
23:28:54:9380,-1.7033,0.2536,-0.0766,1.724
23:28:54:9480,-2.2020,-0.1168,-0.0111,2.205
23:28:54:9660,-2.2216,-1.0147,-0.5072,2.494
23:28:54:9680,-2.0402,-1.0900,-0.4273,2.352
23:28:54:9780,-0.8765,-1.2045,-0.6199,1.613
23:28:54:9950,-0.2949,-1.1647,-1.0054,1.567
23:28:55:0000,0.3250,-0.6703,-1.0769,1.309
23:28:55:0090,0.8626,-0.1967,-0.9333,1.286
23:28:55:0190,1.4120,0.2159,-0.6635,1.575
23:28:55:0300,1.6410,0.4467,-0.6928,1.836
23:28:55:0420,1.8852,0.3725,-0.9457,2.142
23:28:55:0480,1.8717,0.0886,-1.1542,2.201
23:28:55:0590,1.6095,-0.1976,-1.2962,2.076
23:28:55:0680,1.2383,-0.2865,-1.3334,1.842
23:28:55:0850,0.9230,-0.0080,-1.4915,1.754
23:28:55:0890,0.7959,0.0487,-1.4803,1.681
23:28:55:1100,0.3782,0.2371,-1.5429,1.606
23:28:55:1120,0.2437,0.0537,-1.4099,1.432
23:28:55:1250,-0.8404,-0.7429,-1.6026,1.956
23:28:55:1300,-1.0385,-1.1529,-1.7683,2.353
23:28:55:1400,-1.5964,-2.5262,-2.3024,3.772
23:28:55:1490,-2.5107,-6.0611,-2.9967,7.213
23:28:55:1660,-1.1310,-8.3639,-2.7884,8.889
23:28:55:1690,-0.7343,-7.8000,-2.4429,8.206
23:28:55:1810,-0.0806,-4.1357,-1.1947,4.306
23:28:55:2039,0.0726,-1.6855,-0.2579,1.707
23:28:55:2060,0.6957,0.3150,-0.2043,0.791
23:28:55:2080,0.9686,2.1491,0.2377,2.369
23:28:55:2190,-0.2684,4.7685,0.8168,4.845
23:28:55:2290,-0.3868,7.1497,1.6502,7.348
23:28:55:2410,1.1331,7.1570,1.1537,7.337
23:28:55:2490,1.3178,5.9549,1.4589,6.271
23:28:55:2590,1.3811,4.2974,2.4852,5.153
23:28:55:2680,1.5376,3.0804,3.0486,4.599
23:28:55:2900,1.9983,1.3503,2.8699,3.749
23:28:55:2920,1.8153,1.0928,2.4454,3.236
23:28:55:3020,1.4400,0.9126,1.5916,2.332
23:28:55:3090,1.2367,0.6847,1.2189,1.867
23:28:55:3260,0.7463,0.1855,0.1960,0.794
23:28:55:3300,0.6075,0.1332,0.0336,0.623
23:28:55:3380,0.1459,0.2913,-0.2778,0.428
23:28:55:3510,-0.5852,0.4551,-0.3017,0.800
23:28:55:3670,-2.2817,0.0326,-1.6763,2.831
23:28:55:3680,-2.2298,-0.1940,-1.8462,2.901
23:28:55:3790,-2.1430,-1.6767,-1.8513,3.291
23:28:55:3930,-2.2635,-2.7705,-1.1029,3.744
23:28:55:3990,-2.6352,-2.7159,-1.1223,3.947
23:28:55:4079,-2.7196,-1.8749,-1.7750,3.750
23:28:55:4190,-3.0748,-0.1760,-2.5813,4.018
23:28:55:4280,-3.1218,1.5227,-3.4779,4.915
23:28:55:4400,-2.5296,3.1394,-4.5949,6.113
23:28:55:4520,-1.4980,3.7843,-4.9327,6.395
